SMILES,Score
Cc1ccncc1NC(=O)C(=O)N[C@@H](Cc1ccc(F)cc1)C(C)C,-6.9
COC(=O)C[C@@H](NC(=O)c1ccc(C=O)cc1)C1CC1,-6.2
[NH3+][C@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)[O-],-5.8
Cc1nc(NC(=O)CNC(=O)c2ccc(F)cc2)sc1-c1nccn1C(F)F,-7.9
Cc1cccc(-c2cccc(CNC(=O)NC[C@H](C)C[C@H](C)O)c2)c1,-7.2
CCn1c(C)c(C(=O)Nc2nc[nH]n2)c2cc(OC)ccc21,-7.5
Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)Cn1ccccc1=O,-6.7
CN(C)c1ccc(CNS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1F,-6.0
CN(Cc1cccc(Cl)c1)C(=O)c1ccc2c(c1)S(=O)(=O)N=C1CCCCCN12,-8.3
CC(C)[C@H](CC[NH3+])CCC(=O)N[C@H]1CCCC1(C)C,-5.7
CCCCOc1ccccc1NC(=O)c1scnc1C1CC1,-6.6
COc1ccccc1CC(=O)N1CCCC[C@@H]2C[NH+](Cc3ccccc3-n3cccn3)C[C@@H]21,-7.1
COc1ccc(NC(=O)[C@H]2CCC[NH+]2Cc2ccc(Cl)o2)cc1,-6.6
Cc1[nH+]ccn1C[C@@H](C)CNC(=O)/C=C/c1cccs1,-5.5
CN([C@@H]1CCS(=O)(=O)C1)S(=O)(=O)c1ccc(Br)cc1,-6.0
Cc1ccc(C(=O)Nc2ccccc2C(=O)NCC[NH+]2CCOCC2)cc1,-8.0
CC[NH+](CC)[C@@H]1CCN(C(=O)C(=O)Nc2ccc(-c3nncn3C)cc2)C1,-6.1
O=C(NCc1csc2ccccc12)Nc1cccnc1,-7.7
CCn1c([C@@H]2CCCN2c2cc(C)[nH+]c(C3CC3)n2)nc2ccccc21,-6.8
CCC(CC)N1C(=O)[C@@](C)(CC)NC(=O)C1(C)C,-5.1
COc1ccc(Br)cc1CSc1cc(N)ccc1Cl,-6.4
Cc1ccc(NC(=O)CN2CCN(C(=O)C3CCN(C(=O)c4cccs4)CC3)CC2)cc1,-7.3
NC(=O)c1ccc(C(=O)NCCc2cccc([N+](=O)[O-])c2)cc1,-7.4
CC[NH+](C)C[C@H]1CCN(CC(=O)NCc2ccc(Cl)cc2)C1,-5.6
CS(=O)(=O)Cc1ccc(C(=O)NNC(=O)c2ccccc2Cl)cc1,-6.6
C[NH+](C)Cc1ccccc1NCc1cccc(Cl)c1,-6.2
O[C@H]1CCCCC[C@@H]1c1ccccc1,-5.0
CNc1ncc(CN(C)C(=O)[C@H]2CC[C@@H]([NH3+])C2)cn1,-6.5
CCc1nc(CCNC(=O)c2ccccc2[N+](=O)[O-])cs1,-6.6
CN(CCOc1ccccc1)Cc1cc(=O)oc2cc3c(cc12)CCC3,-6.9
CCN(Cc1nc2ccccc2c(=O)[nH]1)Cc1ccc(F)cc1Br,-7.3
CC[C@H](CC[NH3+])NC(=O)[C@]1(C)CCCO1,-5.1
Cc1ccc([C@H]2Nc3c(C(=O)N4CCOCC4)cccc3[C@@H]3C=CC[C@@H]23)s1,-9.1
CCN(C[C@@H](C)C#N)C(=O)NC[C@@H]1CC[C@H](C(=O)[O-])O1,-5.1
CC(C)CC(C)(C)CNC(=O)Cc1coc(-c2cccs2)n1,-6.1
CCCCNC(=O)[C@H]1CC(=O)N([C@@H](C)c2ccccc2)C1,-6.3
CCc1ccccc1NC(=O)CCCc1nc(-c2ccc(C)cc2)no1,-6.4
C[NH+](C)[C@@H]1CC[C@H](NC(=O)c2ccc(OCC(N)=O)cc2)C1,-6.7
O=C(CN1CCCCCC1=O)N1CCCCCC1,-5.8
CCN(Cc1cccc(NC(=O)N2CCCCC[C@H]2CC(C)C)c1)C(C)=O,-6.8
O=C(Nn1cccc1)c1ccc(F)c(C(F)(F)F)c1,-6.8
COC(=O)[C@@H]1CCCCC[C@@H]1NC(=O)c1cccc(C)c1C,-6.7
COC(=O)c1c(C)[nH]c(C(=O)N[C@@H](C)c2csc(C(C)C)n2)c1C,-6.9
O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)N1CCCc2ccccc21,-8.1
CC(C)NC(=O)C[NH+]1CCC[C@H]1C(=O)[O-],-5.6
C[NH+](CCNCc1cc(C#N)cs1)C1CCCC1,-5.3
Cc1cccc(-c2noc(C[NH+](C)Cc3ncccc3C(=O)[O-])n2)c1,-6.7
O=C([O-])c1cccc(Nc2cc[nH+]c3ccc(F)cc23)c1,-8.4
COC(=O)[C@H]1CCCN1C(=O)c1csc(C#CCO)c1,-6.0
CS(=O)(=O)NCCC(=O)N1CCc2cc(Cl)cc(Cl)c2C1,-5.8
Cc1c(C(=O)NNS(=O)(=O)c2ccccc2F)oc2ccccc12,-7.7
COc1ccc(S(=O)(=O)N2CC[C@@H](C)[C@@H](O)C2)cc1Cl,-5.9
C=CCOC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cc(Br)ccc1OC,-6.4
COc1ccc(C(=O)NC(=S)Nc2ccccc2N2CCCCC2)cc1[N+](=O)[O-],-7.0
Cc1nnc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2-c2ccc(F)cc2)s1,-8.7
CC(=O)c1c[nH]c(C(=O)N[C@H]2C=C[C@H](C(=O)[O-])C2)c1,-7.2
Cc1cn(-c2ccc3nccnc3n2)nc1N,-6.5
CC(C)(C)n1cc(NC(=O)NCc2ccc(OC3CCCC3)nc2)cn1,-6.3
FC(F)(F)c1ccc(C[NH+](C2CC2)C2CC[NH+](Cc3ccccc3)CC2)cn1,-6.2
COC[C@H](C)CC(=O)N1CCN(c2ccc(N)cc2)CC1,-6.1
COCc1cc(=O)[nH]c([C@@H]2CCCN(Cc3cccc(OC)c3)C2)n1,-7.1
C[C@H](NC(=O)[C@H](C)[NH+]1CCC[C@H](c2ncc[nH]2)C1)c1ccccc1,-6.7
CSc1cccc(C(=O)N2CCN(c3nc4ccc(SC)cc4s3)CC2)c1,-6.6
C[C@H](O)CN1CCN(C(=O)[C@@H]2C[C@@H]2c2ccc(F)cc2)CC1,-5.6
CC(=O)N(c1ccc(C)c(C)c1)c1nc(Cn2cnc3sccc3c2=O)cs1,-7.8
COc1ccc(OC)c(NC(=O)c2ccc(Cn3nc(C)c(Cl)c3C)o2)c1,-6.7
CC(C)C[NH2+]Cc1ccc(CN2CCOCC2)nc1,-5.6
Cc1nn2ncc(C(=O)N3CCCN(C(=O)c4ccccc4)CC3)c2[nH]1,-7.6
Cc1cn(-c2ccccc2Cl)nc1NC(=O)C(=O)NC[C@H]1CCC[NH+]1C,-7.0
Nc1ccc(C(F)(F)F)c(O)c1,-6.1
O=[S@](CCSC1=Nc2ccccc2CS1)c1ccccc1,-6.4
C[C@H]1CCC[C@H](NC2=NN=C(c3ccc(N(C)S(C)(=O)=O)cc3)CS2)[C@@H]1C,-6.8
C[C@H]1[NH2+]CC[C@H]1C(=O)N(CC(=O)N(C)C)CC(F)(F)F,-5.1
CN(Cc1ccccn1)C(=O)Nc1cccnc1-n1cncn1,-6.8
CC1(C)C(=O)Nc2ccccc2N1C(=O)COC(=O)[C@@]12CCC(=O)N1c1ccccc1S2,-8.5
Cc1cc(NC(=O)[C@H]2CC(=O)N(C)[C@H]2c2ccc(F)cc2)nc(C(C)C)n1,-7.9
CCOc1cc(F)ccc1NC(=O)CCc1cnn(-c2ccccc2)c1,-6.8
CCN(C(=O)C[NH2+][C@](C)(CC)C(=O)[O-])C1CC1,-4.4
CCCCOC(=O)Cc1c(C)[nH]c(=O)[nH]c1=O,-6.2
NS(=O)(=O)c1cc(-c2nc(Cc3ccc(Cl)cc3)no2)cs1,-7.1
CC[C@H]([NH2+]C[C@@H](C)N1CCc2ccccc21)C(=O)Nc1cc(C)on1,-7.1
CC(C)[C@@H](Sc1nnc(-c2cc3c(s2)CC[C@@H](C)C3)o1)C(=O)NC(N)=O,-6.9
CCCn1c(C)nnc1SCC(=O)N1CCC[C@@H](C(N)=O)C1,-6.5
CCO[C@@H]1C[C@H]([O-])C12CC[NH+](Cc1cc(C)c(C)cc1C)CC2,-6.9
CS(=O)(=O)N[C@@H]1CCCC[C@@H]1Cc1ccccc1,-6.0
CCOC(=O)N/N=C1\C[C@@H](C)S(=O)(=O)c2ccc(Cl)cc21,-7.0
C[NH2+][C@H]1[C@H](Oc2cc(F)ccc2F)CCC1(C)C,-5.8
C[C@H]([NH2+]C[C@@H]1CCN(S(C)(=O)=O)C1)c1cccnc1Cl,-6.4
Cc1ccc(NC(=O)CCn2cnc3oc(C)c(C)c3c2=O)cc1C,-7.4
CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)/C1=C(\C)Nc1ccc(Cn2cnnc2)cc1,-7.5
Cc1cccc(NC(=O)C(=O)N[C@H]2CCN(c3cccc(Cl)c3)C2)c1,-6.8
CC[NH+]1CCN(c2ccc(C[NH2+][C@@H]3CCN(CC(F)(F)F)C3)cn2)CC1,-6.0
CCOC(=O)CN[C@H]1CCC[C@@H]([NH3+])C1,-5.4
O=C(NC[C@H]1CC=CCC1)C(=O)Nc1ccccc1SCC(F)(F)F,-6.6
O=C(COc1ccccc1F)NCc1cc(Cl)c2c(c1)OCCCO2,-7.7
Cc1cccc2[nH]cc(CCNC(=O)CCC(F)(F)F)c12,-6.6
COC(=O)CSc1nnc(-c2ccc(NC(C)=O)cc2)o1,-5.9
CCN(C(=O)[C@@H]1CC(=O)N(CC(F)(F)F)C1)c1cccc2ccccc12,-6.5
COc1cccc(C[NH+]2CCCN(c3nccs3)CC2)c1OC(F)F,-6.5
Cn1nccc1CNC(=O)N1CCCC[C@@H]1CCc1ccccc1,-7.0
CCc1cnc(CCNC(=O)c2ccccc2[N+](=O)[O-])s1,-6.4
C/C(=N\NC(=O)c1ccccc1-n1cccc1)c1ccc(F)cc1,-7.3
CC(C)N(C)c1cccc(NC(=O)N[C@H](C)C(=O)N2CCc3ccccc32)c1,-7.1
c1csc([C@@H]([NH2+][C@H]2CCc3[nH]ncc3C2)C2CC2)c1,-6.6
CCSc1ccc(Cl)cc1C(=O)N1CC[S@](=O)C(C)(C)C1,-6.1
CC1(C)CCC[C@]1([NH3+])Cc1c(F)cccc1Cl,-5.5
COC(=O)/C(=C/c1ccccc1)NC(=O)c1ccccc1,-6.4
CSC[C@H](C)CNC(=O)N(C)[C@H]1CC[NH+](C)C[C@H]1C,-5.4
CC1(C)C[C@@]1(C(=O)N1CCC(O)(Cn2cc[nH+]c2)CC1)c1ccc(F)cc1,-6.9
Cc1cccc(C(CO)(CO)Cc2cc(C)ccc2C)c1,-6.0
CC[C@H](CSC)N(C)C(=O)Nc1ccc(Cl)c(F)c1,-5.3
Cc1[nH+]ccn1[C@H](C)CN1CCN(c2ncccn2)CC1,-8.0
Cc1ccc(N2C(=O)N(CC(=O)N[C@@H](C)CCc3ccccc3)C(=O)[C@H]2C)cc1,-6.7
CC[NH+](CC)[C@@](C)(CC)C(=O)c1ccc(F)c(F)c1F,-5.8
CC(C)N1CCc2nc(N)c(C#N)c(-c3ccc(C#CCO)cc3)c2C1,-6.7
COc1ccc(CNC(=O)[C@@H]2CCO[C@@H]2C)cc1C,-5.9
Cc1c(N)c2nsnc2c2nsnc12,-5.5
COc1nc2ccccc2cc1C[NH+](CCO)Cc1ccsc1,-6.4
Cc1nc2ncnn2c(C)c1CC(=O)N1CC[C@@H]2CCCC[C@@H]2C1,-8.0
O=C(Cn1nnc2ccccc2c1=O)Nc1ccc(F)cc1,-7.4
CCSCc1cccc(NC(=O)C(=O)NC[C@H](C)C#N)c1,-6.2
COc1cc2c(cc1OC)[C@H]1CN(S(=O)(=O)c3c(F)cc(F)cc3F)CC(=O)N1CC2,-7.4
Cc1c(NC(=O)CSc2ccc(S(=O)(=O)N(C)C)cn2)c(=O)n(-c2ccccc2)n1C,-6.4
C[C@@H](NC(=O)N(C)C[C@@H](O)C1CC1)c1ccc(Cl)s1,-5.5
Cc1oc(-c2ccccc2Cl)nc1C[NH+]1CCC2(CC1)CN(C)C(=O)O2,-8.0
C[C@@H](NC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3F)c2c1=O)c1ccccc1,-8.3
CCCNC(=O)c1cccc2c1N[C@H](c1cccc(OC)c1O)[C@H]1CC=C[C@H]21,-7.6
Cc1ccc(-c2nc3sc(N(C)CC(=O)N4CCOCC4)nn3c2NC(C)(C)C)cc1,-7.1
C[C@H](SCc1ccco1)C(=O)NC(=O)NCCc1cccs1,-6.0
Cc1cc(C#N)ccc1S(=O)(=O)N(C)Cc1nccs1,-6.1
CN(C)c1ncccc1C(=O)Nc1ccc(F)cc1OCC(F)F,-7.1
COCCOc1ccccc1NC(=O)N1CCC[C@@H]1c1cccc(C)c1,-7.4
CCSCCC(=O)Nc1cc(N2CCCC2=O)ccc1Cl,-5.9
CN[C@H](c1[nH]cc[nH+]1)c1cnccc1C,-5.7
C[C@@H]1C[C@@H]([NH+](C)CC2CC[NH2+]CC2)CCO1,-5.3
O=C(CC1(O)CCCCC1)Nc1ccn(Cc2ccccc2)n1,-6.4
C[C@@H](c1ccccc1Cl)N(C)C(=O)N[C@H](c1nccs1)C1CC1,-6.5
Cc1ccc(NC(=O)N(C)CCOc2ccccc2F)cc1-n1cnnn1,-7.5
COc1cc(OC)cc(C(=O)N[C@H](C(=O)Nc2ccc(Br)c(C)c2)C(C)C)c1,-7.0
C[C@@H](NC(=O)CN1C(=O)[C@H]2CC=CC[C@@H]2C1=O)c1ccc(-c2ccccc2)cc1,-8.0
Cc1cc(C(=O)N2CCN(C(=O)C[C@@H]3C[C@H]4CC[C@@H]3C4)CC2)c(C)o1,-6.5
CC(C)(C)C(=O)N1CCC(C(=O)OC[C@@H](C#N)Cc2cccs2)CC1,-5.5
CC(=O)N1CCN(C(=O)CCCc2ccc(C(C)(C)C)cc2)CC1,-6.3
COC(=O)c1sccc1S(=O)(=O)N1CCC[C@@H](NC(C)=O)C1,-6.3
CN(CC(=O)Nc1ccccc1Cl)C(=O)Cn1c(=O)n(C)c2ccccc21,-7.6
Cc1ccc2c(c1)[C@H]([NH2+]C1CCC(N3C(=O)CCC3=O)CC1)CCCO2,-7.8
Cn1cnc(CNC(=O)c2cc(-c3cccc(Cl)c3)on2)n1,-7.2
Cc1cc(NC(=O)CSc2nc(=O)n3cccc(C)c3n2)no1,-6.9
CCn1cc([N-]S(=O)(=O)c2ccc(Cl)cc2)ccc1=O,-6.3
O=C([O-])c1ccccc1/N=C1\NS(=O)(=O)c2ccccc21,-6.9
CCC(=O)N1CCN(Cc2cncs2)CC1,-5.1
COc1ccc(-c2noc(Cn3cnc4ccccc43)n2)cc1,-7.2
Cc1ccc(C(=O)Nc2cc(C#N)ccc2Cl)cc1,-7.0
Cc1cccc(NC(=O)Cn2ncc3c(N4CCC(C)CC4)ncnc32)c1,-7.8
Nc1nc(NCc2cccc(Cl)c2)c2cn[nH]c2n1,-8.6
C[C@H](O)Cn1c(C(C)(C)C)nc2cc(Cl)ccc21,-5.6
CCN(Cc1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,-6.1
CCOC(=O)C(C)(C)n1cc(NC(=O)C=C2CCSCC2)cn1,-5.5
CC(C)c1nc(C[NH2+][C@@H](C)c2ccc(NC(=O)NC3CC3)cc2)cs1,-6.3
[NH3+][C@H](CO)c1ccc(N2CCOCC2)c(Cl)c1Cl,-5.2
COc1ccc2c(CC(=O)N3CCC[C@H]3c3ccc(F)cc3)cc(=O)oc2c1,-8.3
C[C@@H]1CCN(C(=O)C(=O)Nc2cccc(N3CCCC3)c2)C[C@H]1O,-7.8
Cc1ccccc1NC(=O)N(C1CC1)[C@@H](C)c1ccco1,-6.0
CN(C)C(=O)c1cccc(NC(=O)c2cnc(-c3ccccc3)nc2)n1,-8.4
C[C@@H]1CCC[C@@H]1NS(=O)(=O)CCCS(C)(=O)=O,-4.8
O=c1ccc2c([nH]1)CCC[C@@H]2NC[C@@H](O)c1c(F)cccc1F,-7.7
Cc1ccc(S(=O)(=O)N(C)CCc2ccccn2)c(F)c1,-6.5
CCC[C@@]1(C)CCCN(C(=O)c2c(C)c3ccccc3oc2=O)C1,-7.1
CC(=O)[C@H]1CC(Cl)=C(Cl)C(Cl)=C1Cl,-5.2
COC(=O)[C@@H]1[C@@H](NC(=O)COCC(=O)[O-])CCN1C(C)=O,-5.9
C[C@@H](NC1CC[NH+](Cc2ccccn2)CC1)[C@H]1COc2ccccc21,-6.9
C[C@H]1[C@@H](c2ccccc2)CCN1Cc1ncn(-c2ccccc2)n1,-6.5
CCCc1cc2c(c(=O)n1CCO)[C@H](c1ccccc1Cl)C(C#N)=C(N)O2,-6.3
COCCNC(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1,-7.3
COC(=O)c1ncn2c1C(=O)N(Cc1cccc(C)c1)[C@](C)(C(=O)NC1CCCCCC1)C2,-7.9
CSc1ccccc1-c1ncnc2nc[nH]c12,-7.1
COC(=O)c1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc(OC)cc3)CC2)n1,-7.4
O=C(NCCCn1ccc2ccccc21)C1CCN(C(=O)/C=C/c2ccccc2)CC1,-6.5
COc1ccc(C(=O)N/N=C(\C)c2ccc(OC(F)F)cc2)cc1OC,-6.5
COc1cc(C)c([C@@H](C)NC(=O)CSC2CCCC2)cc1OC,-5.2
COc1ccccc1[C@@H](C)NC(=O)Cc1ccccc1,-6.7
O=[N+]([O-])c1ccc(N2CCC(c3ccccc3)CC2)cc1,-6.7
Cc1nc(C)c([C@H](C)NC(=O)c2sc3nc(C(F)(F)F)ccc3c2C)s1,-7.6
CC(C)CC[NH+]1CCN(C(=O)Nc2ccccc2S[C@H](C)CC#N)CC1,-5.9
COC(=O)C(C)(C)[C@@H]1CCC[NH+](CCCF)C1,-5.0
CCCC(=O)Nc1ccccc1NC(=O)c1cc(OC)cc(OC)c1,-7.3
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)c1cc2ccccc2s1,-6.7
CCc1ccsc1[C@H]([NH3+])c1csc2ccccc12,-6.5
C[C@H]1[NH2+]CCN(C[C@@H]2CSc3ccccc32)C1=O,-5.7
Cc1ccc(Cl)cc1Nc1ncnc(OC(C)C)c1N,-6.8
O=C(NCc1nc(-c2cccs2)n[nH]1)NC1(c2ccccc2)CCCC1,-7.8
CCn1cc(Br)c(C(=O)[O-])n1,-5.3
CN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)COc1ccccc1C#N,-6.3
CCCN1C(=O)c2ccccc2N[C@]1(CC)c1ccc(OC[C@@H]2CCCO2)cc1,-7.5
CCC1CCC([NH+]2CCC(OC[C@@H]3CCCO3)CC2)CC1,-6.3
Cc1sc(NC(=O)CCCCNC(N)=O)nc1-c1ccc(F)cc1,-7.7
Cc1nc(C)c(C(=O)N[C@@H](c2ccc(F)cc2)[C@@H]2CCCO2)o1,-7.4
COc1ccc(S(=O)(=O)N2CCOc3ccccc32)cc1C(N)=O,-7.7
Cc1ccn2/c(=N/C(=O)c3ccc(OCC4CC4)cc3)[nH]nc2c1,-7.0
Cc1cccc(C(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)c1Cl,-6.5
NC(=[NH2+])C1CCN(C(=O)N[C@@H]2CCOC2)CC1,-5.3
Cc1ccc(C(=O)[O-])c(Cl)c1,-5.1
COc1ccc(CC[NH3+])cc1-c1ccc(C(N)=O)cc1,-6.6
CCc1nn(C)cc1C[NH2+][C@H]1CC(=O)N(c2ccccc2)C1,-7.3
CS(=O)(=O)c1ccc(F)c(NC(=O)CCOc2ccc(F)cc2)c1,-7.3
O=C(c1ccc(F)cc1Cl)N1CCC(c2nc3ccccc3s2)CC1,-6.7
O=C(CN1CCOCC1=O)c1cccc(F)c1,-6.4
CCNC(=O)c1ccc(NC(=O)C(=O)N2CCC(c3ccccc3)CC2)c(C)c1,-7.6
C/[NH+]=C(/NCCc1nc(C(C)C)no1)N[C@H]1CCC[C@H](C)C1,-7.2
Cc1ccc(NCC(=O)N2CCC(C)CC2)cc1Cl,-6.6
C[C@H]1CC(C(=O)Nc2ccc(C(=O)NC3CCCC3)cc2)C[C@H](C)O1,-6.7
COC(=O)c1c(-c2ccccc2)csc1NC(=O)c1ccccc1F,-7.0
CCc1nnc(NC(=O)[C@H]2CC(=O)N(c3ccc(F)cc3)C2)s1,-7.3
C[C@@H](C(=O)NC[C@@H]1CCCO1)[NH+]1CCC(O)(C(F)(F)F)CC1,-6.5
COc1cccc(NC(=O)NCC2(c3cccs3)CCCC2)c1OC,-6.9
CC[C@@H](C)c1ccc(NC(=O)CS(=O)(=O)Cc2nnc(C)n2C)cc1,-5.7
CC[C@H](O)c1ccn(C[C@H]2CCCO2)c1,-5.6
COc1ccc([C@H](C)[NH2+][C@@H]2CCN(C(C)=O)C2)c(OCc2ccccc2)c1,-7.5
OC[C@]1(C[C@H]2COc3ccccc32)CCC[NH2+]C1,-5.8
CCOC(=O)c1c(NC(=O)[C@]2(C)Sc3ccccc3N(C)C2=O)sc(C)c1C,-6.8
C[C@](O)(CNC(=O)CCn1cnc2ccccc21)c1ccsc1,-7.0
C[C@@H](C(=O)Nc1ccc2ccccc2c1)[NH+]1CCC[C@H](CN2CCN(C)CC2)C1,-7.4
COc1cc(CC(=O)N2CCC[C@H]2C(=O)[O-])ccc1C,-6.5
Cc1c2c(c(N)c3c(=O)n(-c4ccccc4)ncc13)C(=O)c1ccccc1C2=O,-7.9
COCC(=O)Nc1ccc(-c2noc([C@@H]3CCCN3Cc3[nH]cc[nH+]3)n2)cn1,-7.0
CCc1nn2c(c1-c1ccc(Cl)cc1)NC(=O)[C@H]2CC(=O)Nc1ccc(C)c(Cl)c1,-8.3
CCC(=O)Nc1cccc(C(=O)NCc2ccnc(OC3CCC3)c2)c1,-7.1
O=C(CCCNC(=O)c1ccccc1)N[C@H]1CCCc2ccccc21,-7.8
c1ccc([C@@H](C[C@@H]2CCOC2)[NH2+]Cc2nncn2C2CC2)cc1,-6.9
C[C@H](C[NH2+][C@H](C)c1ccc(F)cn1)c1ccsc1,-6.6
COc1ccc(F)c(CNC(=O)C[C@H]2C(=O)N(C)C(=O)N2C)c1F,-6.7
CCCC[C@H](CC)CNc1cn[nH]c(=O)n1,-5.9
O=C(OCCCn1ccccc1=O)c1ccc(N2CCCC2)c(F)c1,-6.9
[O-]C1(c2cccc(Cl)c2)CCC1,-5.4
C[NH2+][C@H]1[C@@H](C[NH+]2CCC(C(C)(C)C)CC2)CCC1(C)C,-5.1
CN(C(=O)CNc1cc([N+](=O)[O-])ccc1OC(F)F)C1CC1,-6.2
Cc1nc(-c2cc(S(=O)(=O)NCCC[NH+]3CCCCCC3)c(C)s2)sc1C,-6.4
COC(=O)c1ccc(-c2cc(Cl)cc3c2O[C@H](CNC(=O)c2cc(C)on2)C3)cc1,-7.5
COc1ccc(C(=O)N(C)c2ccccc2-c2ccccc2)nn1,-7.2
O=C(CC(=O)N/N=C/c1c(F)cccc1Cl)N/N=C/c1c(F)cccc1Cl,-6.9
CC(C)Oc1cccnc1C(=O)N[C@H]1C[C@H](C)N(c2ccccc2)C1=O,-7.8
CN(CC[NH+]1CCCCCC1)C(=O)CSc1nnc(N)s1,-6.3
Cc1cc(NC(=O)c2cc(C)c(Br)s2)ncc1N,-6.5
COc1ccc(NC(C)=O)cc1NC(=O)c1cn(Cc2ccccc2)nn1,-7.3
Cc1cccn2c(=O)c3cc(C(=O)N4CCN(C)CC4)n(Cc4ccccc4)c3nc12,-7.3
C#CCNC(=O)CCN1C(=O)COc2ccccc21,-6.1
CC(=O)N[C@@H]1CCCN(C(=O)C[NH+](Cc2ccc(C)s2)C(C)C)C1,-6.0
CCc1ccsc1CNC(=O)c1cccc(C(=O)NC)c1,-6.9
O=C(C1=C([O-])C(=O)N(Cc2ccccc2)[C@@H]1c1cccs1)c1ccc2c(c1)OCCO2,-8.0
O=C1CCCc2c1ccn2C(=O)c1ccccc1,-6.9
O=S1(=O)CC[C@H](S(=O)(=O)NC[C@@H]2CCCO2)C1,-5.6
O=C(c1n[nH]c(-c2ccccc2)c1Br)N1CC[NH+](CC2CC2)CC1,-7.1
CC(=O)C[C@H]1CCCCN1C(=O)CC[C@@H]1CCCO1,-5.5
CC[C@H](NC(=O)c1c(F)cccc1Cl)c1ccc(OC)cc1,-6.9
CC(C)[C@H](NC(=O)N1c2ccccc2N=C(O)[C@@H]1C(C)C)C(=O)N1CCC(C(=O)[O-])CC1,-7.9
CCNC(=O)COc1ccc(NC(=O)N[C@H](C)c2ccccc2)cc1,-6.6
O=C(c1cccc(Cl)c1)N1CCN(c2nc(C3CC3)no2)CC1,-7.5
C#CCNC(=O)[C@@H](NC(=O)c1ccc(F)cc1)C(C)C,-6.4
C[C@@H]1C[C@@H]1C[NH+](C)C[C@@H]1[C@H](O)C(C)(C)OC1(C)C,-4.9
CCc1nnc(NC(=O)NC[C@@H](C)C(=O)OC)s1,-5.9
COc1ccc(C)cc1N1C[C@@H](C(=O)O[C@@H](C)C(=O)NC2CCCCC2)CC1=O,-6.1
CCOc1ncccc1C(=O)Nc1nc(-c2cc(F)ccc2F)cs1,-7.5
CS(=O)(=O)CCNC(=O)Cc1ccc(NC(=O)c2ccc(Br)o2)cc1,-6.1
O=C(COc1ccc(C(=O)c2ccc(F)cc2)cc1)Nc1c(F)cccc1F,-7.8
CS(=O)(=O)c1ccc(NC(=O)N2C[C@H](O)[C@@H](N3CCOCC3)C2)cc1,-6.2
N#Cc1ccc(CNC(=O)c2ccnc3ccccc23)cc1,-7.0
O=C(N[C@@H]1CCc2c(O)cccc21)c1ccccc1O,-7.5
COc1ccc2c(c1)[C@@]1(SCCN1C(=O)c1ccccc1F)C(=O)N2Cc1cccc(C#N)c1,-7.9
CCCCn1c(=O)c2c(nc3n2C[C@H](C)CN3c2ccc(OC)cc2OC)n(C)c1=O,-6.9
Cc1cccc(C(=O)N2CCN(Cc3cc(=O)c4c(C)cc(C)cc4[nH]3)CC2)c1,-7.8
Cc1cc(F)c([N+](=O)[O-])cc1S(=O)(=O)N[C@@H](C)CO,-6.2
CC[C@@H]1[C@@H](c2ccccc2)[NH2+][C@@H](c2ccccc2)C[C@@]1(O)c1ccc(F)cc1,-8.1
COC(=O)c1cccc(C(=O)N(C)CC23CC4CC(CC(C4)C2)C3)n1,-6.7
O=C(N[C@H](N1CCOCC1)C(Cl)(Cl)[C@H](Cl)c1ccccc1)c1ccccc1,-7.2
COc1ccc(COC(=O)C2=C(C)NC(=O)N[C@@H]2c2ccccc2)cc1,-7.1
Cc1ccc2c(c1)nc(CCNC(=O)Cc1c[nH]c3ccccc13)n2C,-8.1
CCOc1ccc2nc(SC(C)C)[nH]c2c1,-6.7
CCOC1CCN(CN2C(=O)NC3(CCC(c4ccccc4)CC3)C2=O)CC1,-7.2
COc1cccc(C[NH2+]Cc2cccc(Br)c2OC)c1OC,-5.5
Nc1nc2c(c(-c3ccccc3)n1)CN(Cc1ccc([C@@H]3C=CN=N3)o1)C2,-8.5
CCn1ncc(NC(=O)Cn2ccnc2-c2ccccc2)n1,-6.7
C[C@@H](C(=O)Nc1ccc(SC(C)(C)C)cc1)[NH+](C)C,-5.7
COc1ccc([N+](=O)[O-])cc1NCC(=O)Nc1ccccc1-c1ccccc1,-7.7
CC(C)(C)OC(=O)N1CCC[C@@H]1COc1cnc2ccccc2n1,-6.9
Cc1nc(-c2ccc(CCNC(=O)C3CCCCC3)s2)cs1,-6.0
O[C@H](COc1ccc(-c2ccccc2)cc1)CN1CCc2ccccc21,-6.6
Cc1ccc(C/[NH+]=C(\N)[S-])cc1,-5.4
